filename,avg_r,avg_g,avg_b
bgr_040820_200804_61.jpg,62.6553938761968,70.21068347710684,84.29911176414826
enh_040820_200804_61.jpg,93.60802445729453,72.10184282870414,59.67520997250924
rot_90_040820_200804_61.jpg,84.29911176414826,70.21068347710684,62.6553938761968
rot_180_040820_200804_61.jpg,84.29911176414826,70.21068347710684,62.6553938761968
gray_040820_200804_61.jpg,73.56527348563844,73.56527348563844,73.56527348563844
040820_200804_62.jpg,83.01836990664523,61.546087502381496,49.51709794189631
bgr_040820_200804_62.jpg,49.51709794189631,61.546087502381496,83.01836990664523
enh_040820_200804_62.jpg,93.7991321573206,56.241147540583185,34.87211716486813
rot_90_040820_200804_62.jpg,83.01836990664523,61.546087502381496,49.51709794189631
rot_180_040820_200804_62.jpg,83.01836990664523,61.546087502381496,49.51709794189631
gray_040820_200804_62.jpg,66.61047285579596,66.61047285579596,66.61047285579596
040820_200804_63.jpg,147.767532062195,118.84435270306057,104.40109995081905
bgr_040820_200804_63.jpg,104.40109995081905,118.84435270306057,147.767532062195
enh_040820_200804_63.jpg,155.3498382703439,116.39558790148678,95.27500662051224
rot_90_040820_200804_63.jpg,147.767532062195,118.84435270306057,104.40109995081905
rot_180_040820_200804_63.jpg,147.767532062195,118.84435270306057,104.40109995081905
gray_040820_200804_63.jpg,125.8566252411758,125.8566252411758,125.8566252411758
040820_200804_64.jpg,185.7149237060547,176.73138061523437,178.54681701660155
bgr_040820_200804_64.jpg,178.54681701660155,176.73138061523437,185.7149237060547
enh_040820_200804_64.jpg,174.53089782714844,162.0281884765625,162.36815246582032
rot_90_040820_200804_64.jpg,185.7149237060547,176.73138061523437,178.54681701660155
rot_180_040820_200804_64.jpg,185.7149237060547,176.73138061523437,178.54681701660155
gray_040820_200804_64.jpg,179.62383911132812,179.62383911132812,179.62383911132812
040820_200804_65.jpg,107.83868423547256,114.7693895155939,106.69832780358328
bgr_040820_200804_65.jpg,106.69832780358328,114.7693895155939,107.83868423547256
enh_040820_200804_65.jpg,100.19741966063134,108.2472395487724,94.91136695421368
rot_90_040820_200804_65.jpg,107.83868423547256,114.7693895155939,106.69832780358328
rot_180_040820_200804_65.jpg,107.83868423547256,114.7693895155939,106.69832780358328
gray_040820_200804_65.jpg,111.77611621954688,111.77611621954688,111.77611621954688
040820_200804_66.jpg,70.76066117741313,53.74426119793066,42.857545443887
bgr_040820_200804_66.jpg,42.857545443887,53.74426119793066,70.76066117741313
enh_040820_200804_66.jpg,76.34879618276234,48.5160934378099,33.13804878287079
rot_90_040820_200804_66.jpg,70.76066117741313,53.74426119793066,42.857545443887
rot_180_040820_200804_66.jpg,70.76066117741313,53.74426119793066,42.857545443887
gray_040820_200804_66.jpg,57.613137081527874,57.613137081527874,57.613137081527874
040820_200804_67.jpg,186.2803604490408,179.27011878184493,170.5642174271994
bgr_040820_200804_67.jpg,170.5642174271994,179.27011878184493,186.2803604490408
enh_040820_200804_67.jpg,176.98352674362368,166.27625755362646,152.06556389012374
rot_90_040820_200804_67.jpg,186.2803604490408,179.27011878184493,170.5642174271994
rot_180_040820_200804_67.jpg,186.2803604490408,179.27011878184493,170.5642174271994
gray_040820_200804_67.jpg,180.38293771952536,180.38293771952536,180.38293771952536
040820_200804_68.jpg,163.25675735089374,158.1019715148288,149.35369168991173
bgr_040820_200804_68.jpg,149.35369168991173,158.1019715148288,163.25675735089374
enh_040820_200804_68.jpg,156.64026296634637,147.8563333219347,133.69180837603747
rot_90_040820_200804_68.jpg,163.25675735089374,158.1019715148288,149.35369168991173
rot_180_040820_200804_68.jpg,163.25675735089374,158.1019715148288,149.35369168991173
gray_040820_200804_68.jpg,158.6555705094698,158.6555705094698,158.6555705094698
040820_200804_69.jpg,176.30291901243257,177.30784756431308,170.57838767690984
bgr_040820_200804_69.jpg,170.57838767690984,177.30784756431308,176.30291901243257
enh_040820_200804_69.jpg,157.1469512373915,158.81803759578543,146.0707407244507
rot_90_040820_200804_69.jpg,176.30291901243257,177.30784756431308,170.57838767690984
rot_180_040820_200804_69.jpg,176.30291901243257,177.30784756431308,170.57838767690984
gray_040820_200804_69.jpg,176.246982880796,176.246982880796,176.246982880796
040820_200804_7.jpg,133.5093323608179,131.15204778031904,143.52528051450466
bgr_040820_200804_7.jpg,143.52528051450466,131.15204778031904,133.5093323608179
enh_040820_200804_7.jpg,141.0365108687153,140.3332233755571,146.65714310149346
rot_90_040820_200804_7.jpg,133.5093323608179,131.15204778031904,143.52528051450466
rot_180_040820_200804_7.jpg,133.5093323608179,131.15204778031904,143.52528051450466
gray_040820_200804_7.jpg,133.2803355178278,133.2803355178278,133.2803355178278
040820_200804_70.jpg,164.34423774932463,154.41849166841718,147.19087898076725
bgr_040820_200804_70.jpg,147.19087898076725,154.41849166841718,164.34423774932463
enh_040820_200804_70.jpg,157.8084603059066,145.35577519625994,132.01536311143462
rot_90_040820_200804_70.jpg,164.34423774932463,154.41849166841718,147.19087898076725
rot_180_040820_200804_70.jpg,164.34423774932463,154.41849166841718,147.19087898076725
gray_040820_200804_70.jpg,156.55616490720703,156.55616490720703,156.55616490720703
040820_200804_71.jpg,142.6219669980061,137.29629711079835,118.88913140687309
bgr_040820_200804_71.jpg,118.88913140687309,137.29629711079835,142.6219669980061
enh_040820_200804_71.jpg,146.4226184367425,137.5654053287982,109.57182503029948
rot_90_040820_200804_71.jpg,142.6219669980061,137.29629711079835,118.88913140687309
rot_180_040820_200804_71.jpg,142.6219669980061,137.29629711079835,118.88913140687309
gray_040820_200804_71.jpg,136.804881758738,136.804881758738,136.804881758738
040820_200804_72.jpg,115.53635570607554,125.71888927984988,131.11647827234341
bgr_040820_200804_72.jpg,131.11647827234341,125.71888927984988,115.53635570607554
enh_040820_200804_72.jpg,116.15531596977871,133.13386259676284,136.2768810110251
rot_90_040820_200804_72.jpg,115.53635570607554,125.71888927984988,131.11647827234341
rot_180_040820_200804_72.jpg,115.53635570607554,125.71888927984988,131.11647827234341
gray_040820_200804_72.jpg,123.29011870552819,123.29011870552819,123.29011870552819
040820_200804_73.jpg,104.14885595042615,110.70391486335913,94.80765452732817
bgr_040820_200804_73.jpg,94.80765452732817,110.70391486335913,104.14885595042615
enh_040820_200804_73.jpg,103.24754000019549,111.98306528070998,91.3320853125733
rot_90_040820_200804_73.jpg,104.14885595042615,110.70391486335913,94.80765452732817
rot_180_040820_200804_73.jpg,104.14885595042615,110.70391486335913,94.80765452732817
gray_040820_200804_73.jpg,106.93628557744937,106.93628557744937,106.93628557744937
040820_200804_74.jpg,88.25283752150285,91.28539724079288,84.73525588396278
bgr_040820_200804_74.jpg,84.73525588396278,91.28539724079288,88.25283752150285
enh_040820_200804_74.jpg,96.58813848815389,94.8091236853937,86.20636814352177
rot_90_040820_200804_74.jpg,88.25283752150285,91.28539724079288,84.73525588396278
rot_180_040820_200804_74.jpg,88.25283752150285,91.28539724079288,84.73525588396278
gray_040820_200804_74.jpg,89.62810813980765,89.62810813980765,89.62810813980765
040820_200804_75.jpg,122.39639350711549,110.44201621021972,105.31783600652905
bgr_040820_200804_75.jpg,105.31783600652905,110.44201621021972,122.39639350711549
enh_040820_200804_75.jpg,126.19994844202049,109.09296502365314,99.94645850437877
rot_90_040820_200804_75.jpg,122.39639350711549,110.44201621021972,105.31783600652905
rot_180_040820_200804_75.jpg,122.39639350711549,110.44201621021972,105.31783600652905
gray_040820_200804_75.jpg,113.43333015677536,113.43333015677536,113.43333015677536
040820_200804_8.jpg,129.35543912248806,148.5104472104934,168.5024771043475
bgr_040820_200804_8.jpg,168.5024771043475,148.5104472104934,129.35543912248806
enh_040820_200804_8.jpg,117.77553219563687,147.7423255580968,169.89044967843458
rot_90_040820_200804_8.jpg,129.35543912248806,148.5104472104934,168.5024771043475
rot_180_040820_200804_8.jpg,129.35543912248806,148.5104472104934,168.5024771043475
gray_040820_200804_8.jpg,145.06203756646337,145.06203756646337,145.06203756646337
040820_200804_9.jpg,110.2914502962829,126.30525322051949,145.9058929278027
bgr_040820_200804_9.jpg,145.9058929278027,126.30525322051949,110.2914502962829
enh_040820_200804_9.jpg,98.49666956517491,123.21388426158875,156.6004101063492
rot_90_040820_200804_9.jpg,110.2914502962829,126.30525322051949,145.9058929278027
rot_180_040820_200804_9.jpg,110.2914502962829,126.30525322051949,145.9058929278027
gray_040820_200804_9.jpg,123.75693443672051,123.75693443672051,123.75693443672051
